id,vehicle_id,color,automatic,odometer_range,market_country,number_of_doors,number_of_seats,fuel_type,make,description,vehicle_type,horsepower,year,model,body_type,msrp,extras,avg_daily_price,list_countries,list_cities,list_latitudes,list_longitudes
1333495,1333495,,1,100-110,US,4.0,8.0,GASOLINE,HONDA,"2014 Honda Odyssey EX-L! Leather seats and comfortable and easy to drive. It seats 8 passengers very comfortably. Lots of trunk space and great gas mileage. 

Pick up/drop off in Huntington Beach, CA. 

PLEASE NOTE: ABSOLUTELY NO SMOKING IN VEHICLE
THIS CAR IS NOT ALLOWED TO BE USED FOR TRANSPORTING OR MOVING LARGE OBJECTS.

Car must be returned in the same condition it was received, washed and with a full tank of gas.",MINIVAN,248.0,2014.0,Odyssey,PASSENGER_MINIVAN,37225.0,,55.0,US,Huntington Beach,33.6658800,-117.9880700
1399338,1399338,,1,0-10,US,2.0,4.0,GASOLINE,BENTLEY,"Meet Bentley Continental GT coupe – a compelling statement of performance, luxury and automotive beauty. This vehicle is defined by its sheer power and athletic agility, it injects thrill and discovery into the heart of every drive. Its compelling spirit is captured in the elegant proportions of this definitive grand tourer. 
The coupé enjoys a sleek grand tourer aesthetic – a look that can be enhanced with an optional integrated fixed glass roof. This beautiful piece of engineering and craftsmanship creates an even greater connection with your environment. Explore Miami in this luxurious vehicle⭐️",CAR,521.0,2015.0,Continental GT,COUPE,205700.0,,475.0,US,Davie,26.0594900,-80.2071300
1313651,1313651,WHITE,1,30-40,US,,,,MERCEDES_BENZ,"What makes this car stand out from others is that it’s fully loaded! With a light tint to hide you from the bird eye. “Lol! The GLE 350 comes with a lot of space & leg room so you ride in comfort. The car safety package is just outstanding but never open the driver door while in drive, the transmission will automatically throw the car in park & will cause a hard brake. The GLE 350 is great for road trips or a ride around the city.",SUV,302.0,2018.0,GLE-Class,FOUR_DOOR_SUV,54700.0,,111.0,US,Aurora,41.3198500,-81.3516700
1376964,1376964,,1,30-40,US,4.0,,ELECTRIC,TESLA,"Rent this 2021 Tesla Y and see for yourself what makes this car so unique. From Sentry mode to dog mode and even to caraoke, play games while in park mode waiting. High tech touch screen, night mode, advance parking sensors and many great features this hassle free car has to offer.",SUV,271.0,2021.0,Model Y,FOUR_DOOR_SUV,39990.0,,73.0,US,Fort Worth,32.9456100,-97.3035400
1350616,1350616,BLACK,1,70-80,US,4.0,5.0,GASOLINE,TOYOTA,"This corolla is a great island cruiser! Explore Hawaii with a safe and reliable ride. You can pick-up in Pahoa or have it delivered to a nearby location. Please do not drive it anywhere 4-wheel drive is needed including Mauna Kea, Waipio Valley, Green Sands Beach Etc. Enjoy your time in the Aloha State 🌞",CAR,132.0,2016.0,Corolla,SEDAN,20635.0,,63.0,US,Pahoa,19.4631500,-154.9150500
1401980,1401980,,1,20-30,US,4.0,5.0,GASOLINE,FORD,"Clean and well kept. Silent engine. Very roomy and very comfortable. All your leg pains are gone driving this trucks. Enough room for driver and passengers. 
The car is very new, driven by me alone and with all routine maintenance at the required times. You will like this truck. I know you will come back again.",TRUCK,290.0,2021.0,F-150,CREW_CAB_PICKUP,44155.0,,105.0,US,Cypress,30.0325300,-95.6432100
1339074,1339074,,1,0-10,US,4.0,,GASOLINE,TOYOTA,"Great SUV with plenty of room for passengers and luggage.  Premium sound system and upgraded interior, easy to drive.  The 2019 forerunner is in perfect condition with extremely low miles and very well taken care of. 100% mechanically sound, new tires, less than 11,000 miles and Original owner and always adult driven.",SUV,270.0,2019.0,4Runner,FOUR_DOOR_SUV,38485.0,,89.0,US,Dunedin,27.9981500,-82.7881500
1336420,1336420,,1,20-30,GB,4.0,5.0,DIESEL,,"My car is in brand new condition with only 30,000 miles worth of trips. The sports edition adds glamour to the car's appearance. Easy driving with automatic gear. Comes with a car seat (optional) and other specs including heated seats, GPS, AUX/USB inlet, cruise control, digital speedometer, and others.",,,,,,,,200.0,GB,Canery whalf ,51.4984900,-0.0188700
1356806,1356806,WHITE,1,80-90,US,3.0,12.0,GASOLINE,,"My vehicle is a 12 passenger van that would be great for trips. Has a large area behind the 4th row for storage of coolers and bags. It's a great vehicle that will hold a large number of people for a long drive, or a few people with lots of elbow room! Please no smoking!",,,,,,,,111.0,US,Lancaster,39.7184900,-82.4871000
1355267,1355267,GRAY,1,180-200,CA,4.0,5.0,GASOLINE,CHEVROLET,"English will follow!


Je NETTOIE 🧽et DÉSINFECTE🧼 la voiture après chaque trajet.  En effet j’essuie le volant, les poignées de porte et toutes les autres surfaces fréquemment touchées.  ✨

J'ai acheter cette voiture neuve. Je l'utilise rarement. Je l'ai prêter à quelques personne de mon entourage et il n'y a jamais eu de problème. 

Le top 3 des avantages de cette voiture

1 - le design de la planche de bord 
2 - la douceur des matériaux 
3 - l'ergonomie du tdb

Le seul et unique désavantages de cette voiture

Pour conclure, cette voiture est, franchement, fonctionnel. Si vous avez des questions (besoin plus d'information, n'hésiter pas à me DM.

✔️ Taux de réponse de 100 %
 ✔️ Taux d'acceptation de 100 %
 ✔️ 100 % d'engagement
 ✔️ Jamais annulé un voyage

Noter bien: Malheureusement, je ne suis pas disponible à vous prêter les clés de la voiture avant 10h am le Vendredi et Samedi


I CLEAN 🧽and DISINFECT  🧼 the car after each trip. Wipe down the steering wheel, door handles, and any other surfaces that are touched frequently. ✨

I bought this car new. I rarely use it. I lent it to a few people around me and there was never a problem.

The 3 main advantages of this car

1 - the design of the dashboard
2 - the softness of the materials
3 - the ergonomics of the tdb

The one and only downside to this car

To conclude, this car is frankly functional. If you have any questions (need more information, do not hesitate to contact me in DM.

✔️ 100% Response rating
✔️ 100% Acceptance rating
✔️ 100% Commitment rating
✔️ Never canceled a trip

Please note: Unfortunately, I am not available to lend you the car keys before 10am on Friday and Saturday",CAR,153.0,2019.0,Cruze,SEDAN,22195.0,,46.0,CA,Montréal,45.5715000,-73.6293100
1336286,1336286,,1,30-40,US,4.0,,GASOLINE,JEEP,"The Sahara, having a 2.0L 4-cylinder engine(saves gas) and gives a smooth city drive with all 4 wheel drive capabilities. Whether going to the beach, redwoods, camping, any outdoor activities this Jeep is great for all experiences. Front panels easily removable for the top off Jeep experience. Bike rack and/or car seat availability.",SUV,285.0,2019.0,Wrangler Unlimited,FOUR_DOOR_SUV,38395.0,,86.0,US,Santa Cruz,36.9638900,-121.9803500
1441987,1441987,BLACK,1,70-80,US,2.0,4.0,GASOLINE,,"Renting a car is the best way to explore Los Angeles.  When you rent one of our cars, you get more than just transportation – you get freedom. Freedom to go wherever and whenever you want without having to rely on anyone else or any other mode of transportation. With our low prices and convenient service, renting a car has never been easier! So what are you waiting for? Book now before someone else does!


⚠️🚭🚭🚭 NO SMOKING! 🚭🚭🚭⚠️
As with all rental cars there is absolutely NO SMOKING allowed inside the vehicle. No exceptions. If you return the car with a smoking odor or other evidence of smoking, you will be charged up to $250 to cover the cost of removing the odor and cleaning the car.
Sun up top down, that's how we do in LA",,,,,,,,75.0,US,Los Angeles,34.0917700,-118.3188300
1430717,1430717,,1,40-50,US,4.0,4.0,GASOLINE,TOYOTA,"You will definitely enjoy our gas-friendly, 2019 Toyota Camry that is in excellent condition. This car is safe, reliable, comfortable and fun to drive. The touch screen control system is easy to use and the car is an all around joy to drive. We take pride in making sure you enjoy your time in our vehicles and this car will absolutely pass the satisfaction test!",CAR,208.0,2019.0,Camry Hybrid,SEDAN,30100.0,,47.0,"US,US","Los Angeles,Los Angeles","34.0507000,34.0531400","-118.3605700,-118.3603900"
1370012,1370012,,1,60-70,US,0.0,0.0,,CHEVROLET,"Drive in style with a convertible all white camero sound with xm radio play over 100 plus channels with back up camera and alarm sound. Never been smoked in new car smell sanitized and cleaned inside in out. 
Catch the attention of others on the road.
Have a great time on any day.",CAR,275.0,2019.0,Camaro,CONVERTIBLE,31500.0,,87.0,US,Antioch,37.9883100,-121.7570800
1366054,1366054,,1,10-20,US,4.0,,GASOLINE,,"My Mercedes Benz will fulfill your needs. Family size car and a nice great car to cruise to any destination you’ll like, if you have additional questions before booking you could email me at [Email redacted for privacy and security]. Enjoy your trip with my wonderful Mercedes-Benz thanks guys see you very soon my friend",,,,,,,,150.0,US,Oakland Park,26.1749300,-80.1479000
1383370,1383370,,1,70-80,US,4.0,,GASOLINE,KIA,"Welcome to my 2018 Kia Sportage page. The Sportage has been Kia bread and butter car for over 10 years.

This vehicle is equipped with everything you gonna have all the safety features like lane departure, Blindspot and a rear camera with cross traffic alert.

On top of having all the safety features you would will convenience features like Apple CarPlay and android auto, two tone leather interior and roof racks for outdoor adventure.

This vehicle is great for city aventures, country adventures or just a smooth ride to the beach.

So come take a ride in my beautiful 2018 Kia Sportage you will be pleased with what you get

Thank you I’m advance",SUV,181.0,2018.0,Sportage,FOUR_DOOR_SUV,26400.0,,36.0,"US,US","Lighthouse Point,Plantation","26.2833600,26.1327500","-80.0956600,-80.2572400"
1346844,1346844,,1,120-130,US,4.0,5.0,GASOLINE,NISSAN,"Nice car to
Enjoy driving anywhere with nice Ac and heater working perfect , very comfortable seats, drive smoothly , nice looking car, reliable car, cheap on gas , automatic easy to drive , sunroof available to be able to open it automatically , cup holder in both front and back seats",CAR,290.0,2014.0,Maxima,SEDAN,31290.0,,44.0,US,Garland,32.9482300,-96.6405300
1366884,1366884,,1,10-20,US,4.0,6.0,GASOLINE,,"This Black Beauty will have you riding in luxury. This black-on-black package is a classy model that will complement any occasion from a business venture to a special celebration. 

Experience this wonderful BMW with an upgraded black interior for a unique look and feel! It is equipped with all the safety features, from blind stop monitoring to drive assist control and adaptive cruise control. The vehicle is equipped with backup cameras and sensors throughout. It is also equipped with Apple play and Android Auto for listening to your favorite tunes on the road. We are very flexible with pick-ups and drop-offs if notice is provided ahead of time. Please contact us if you are interested. Enjoy your trip!

A $250 fee will be assessed if the no-smoking policy is not respected. Please respect the no smoking policy as it is a strictly no smoking vehicle.",,,,,,,,186.0,"US,US","Myrtle Beach,Jacksonville","33.6822000,34.8068500","-78.9278900,-77.4125300"
1327316,1327316,,1,0-10,US,,,,,"With the Volkswagen Jetta you have a nice smooth and safe drive wherever your destination may be. Enjoy its eco-drive saving giving you the miles per gallon on your trip. Need a GPS or Music? No worries just connect your iPhone or Android and you can take advantage of Apple CarPlay or Android Auto to make your ride worthwhile. Trouble with your blind spots ? Not a problem the Volkswagen Jetta has blindspot tracking warning for those hard moments on the road. If you think space is gonna be problem , think again. This car is spacious and built to go long drives with out feeling crowded. You will not regret it.",,,,,,,,38.0,US,Miami,25.7513900,-80.2595700
1321995,1321995,WHITE,1,70-80,US,4.0,5.0,GASOLINE,CADILLAC,"I am excited to rent my four door 2019 Cadillac XT5 automatic transmission to the Turo community. The Cadillac XT5 can fit 5 people and has a lot of trunk storage. The vehicle has heated driver/passenger seats and Bluetooth ready. This SUV  also has heated steering wheel, rear vision camera, and rear park assist. The UltraView Power Sunroof is amazing. This vehicle also has leather seats.",SUV,310.0,2019.0,XT5,FOUR_DOOR_SUV,48495.0,,77.0,US,DeSoto,32.5657200,-96.8490500
1397136,1397136,,1,110-120,US,4.0,5.0,GASOLINE,DODGE,It’s a 1019 Dodger Charger sxt runs and drives great it’s clean and great for couple on dates available all the time and can be rented by anyone please don’t smoke inside the car I respect that fact that you smoke and I have nothing against that but I don’t smoke and I’d like if you respect that about me Thank you,CAR,292.0,2019.0,Charger,SEDAN,29470.0,,62.0,US,Phoenix,33.5163800,-112.0804500
1326510,1326510,GRAY,1,0-10,US,4.0,5.0,GASOLINE,BUICK,The Buick Encore is perfect for long or short drives. I just came from the dealership brand new. Maintenance is up to date and just waiting on someone to take it on a trip! It has plenty of space in the back seat and trunk. Give us a call for your rental needs!,SUV,155.0,2022.0,Encore GX,FOUR_DOOR_SUV,26400.0,,57.0,US,Bethany,40.2645000,-94.0031900
1380886,1380886,,1,90-100,US,4.0,5.0,GASOLINE,TOYOTA,This 2013 is very clean. It’s a 1.8 L engine with maximum fuel economy. Your comfort is guaranteed. The car is compact and driving is smooth. The air conditioner and the heater are second to none.,CAR,132.0,2013.0,Corolla,SEDAN,18180.0,,38.0,"US,US","Snellville,Snellville","33.8285700,33.8529300","-84.0672600,-84.0414300"
1402668,1402668,WHITE,1,30-40,US,4.0,5.0,GASOLINE,MERCEDES_BENZ,"Looking for a luxury car? My vehicle is perfect for date night, comfortable trips, or if you just want an unforgettable experience. Also if traveling in and out of the airport there is plenty of Trunk space for the family's luggage. I’m looking for responsible adults that will take pride in driving my Mercedes. If you're interested please don’t hesitate to contact me.",CAR,241.0,2018.0,E-Class,SEDAN,55450.0,,102.0,"US,US,US","Cuyahoga Falls,Cleveland,Cuyahoga Falls","41.1356000,41.4058000,41.1290600","-81.4783600,-81.8538700,-81.4885200"
1438121,1438121,WHITE,1,60-70,US,4.0,6.0,GASOLINE,FORD,"2016 Ford F-250 Super Duty. V8 with plenty of power. Tow hitch. Seats 6 people. 2 wheel drive. Previously used as a work truck therefore some cosmetic flaws are present such as scratches and dents. Drives well, leather seats, Cold A/C. All you need to tour the island or move a few items.",TRUCK,385.0,2016.0,Super Duty F-250,CREW_CAB_PICKUP,40780.0,,92.0,US,Honolulu,21.3226400,-157.8924700
1365106,1365106,,1,0-10,US,,,,MERCEDES_BENZ,"Hey Turo,
This is a fully equipped 2022 Mercedes E Class with an AMG Body line. It includes all the most up to date security and technology features in a luxury vehicle from GPS, Bluetooth, Apple Car play, push to start, upgraded speaker system, cruise control, blind spot and many more.",CAR,255.0,2022.0,E-Class,SEDAN,54950.0,,111.0,US,Dallas,32.9288200,-96.8175200
